2026-05-27T07:20:39Z	bpm-bullets-per-minute	no_coop	Steam appdetails lists no co-op category (single-player)
2026-05-27T07:23:38Z	gordian-quest	no_coop	Steam appdetails lists no co-op category (single-player roguelite deckbuilder)
2026-05-27T07:25:55Z	ziggurat-2	no_coop	Steam appdetails lists no co-op category
2026-05-27T07:25:55Z	tower-of-guns	no_coop	Steam appdetails lists no co-op category
2026-05-27T07:25:55Z	tin-hearts	no_coop	Steam appdetails single-player puzzle (no co-op)
2026-05-27T07:25:55Z	earthfall	endless	L4D-style horde shooter, mission/horde-based with no campaign finale; online effectively dead
2026-05-27T07:29:12Z	moonglow-bay	local_only_no_remote	co-op is local Shared/Split Screen only, no Remote Play Together or online; CLAUDE.md §3 excludes pure local-only
2026-05-27T07:32:37Z	lego-worlds	unclear_ending	open-ended build sandbox (Minecraft-like); Master Builder is a progression milestone, not a finite finale; CLAUDE.md excludes sandboxes w/o defined win
2026-05-27T07:36:05Z	disney-illusion-island	not_enough_reviews	31 Steam reviews (<50 threshold) despite 93.5% positive; recheck later
2026-05-27T07:36:05Z	lego-movie-2-videogame	region_restricted	appdetails success=false for cc=ua (not sold in Ukraine), no UAH price; only 19 reviews
2026-05-27T07:36:05Z	bluey-the-videogame	local_only_no_remote	co-op is Shared/Split Screen only, no Remote Play Together or online (CLAUDE.md §3)
2026-05-27T07:36:05Z	pvz-battle-for-neighborville	endless	live-service PvE/PvP shooter, region-based open content with no campaign finale
2026-05-27T07:39:24Z	rise-of-the-triad-ludicrous	no_coop	Steam appdetails lists no co-op category
2026-05-27T07:39:24Z	doom-64	no_coop	Steam appdetails single-player only
2026-05-27T07:39:24Z	ion-fury	no_coop	Steam appdetails single-player only (base game, no co-op)
2026-05-27T07:41:52Z	alien-breed-impact	unclear_coop	2010, only generic "Co-op" tag (no Online Co-op/Remote Play Together), remote co-op viability unconfirmed; 74% mixed
2026-05-27T07:41:52Z	synthetik-2	unclear_ending	Early Access roguelite with halted development; defined final-boss endgame not confirmed (doubt->skip)
2026-05-27T07:41:52Z	anomaly-warzone-earth	no_coop	Steam appdetails single-player only (tower-offense)
2026-05-27T07:44:23Z	house-of-the-dead-2-remake	low_quality	44.7% positive (<50%), poorly received 2025 remake
2026-05-27T07:44:23Z	monster-sanctuary	no_coop	Steam appdetails no co-op category (online is PvP/trade, not co-op campaign)
2026-05-27T07:44:23Z	blue-estate	no_coop	only Remote Play Together tag, no Co-op category; single-player rail shooter
2026-05-27T07:47:32Z	hero-siege	blocklisted_endless	Steam genres include Massively Multiplayer (HARD BLOCK per CLAUDE.md §6); seasonal/endless ARPG
2026-05-27T07:47:32Z	halo-wars-2	not_on_steam	Steam search returns no match (Microsoft Store / Xbox app only, not on Steam)
2026-05-27T07:49:23Z	lost-planet-2	region_restricted	appdetails success=false for cc=ua (no UAH price); also 2010 GFWL-era online co-op likely broken; 65.8%
2026-05-27T07:49:23Z	lost-planet-3	no_coop	Steam appdetails no co-op category (multiplayer was PvP); campaign single-player
2026-05-27T07:52:53Z	astebreed	no_coop	Steam appdetails single-player only (shmup)
2026-05-27T07:52:53Z	sacred-2-gold	no_coop	Steam appdetails no co-op category, no release date/price (delisted/unavailable)
2026-05-27T07:55:37Z	killing-floor-2	blocklisted_endless	Killing Floor series on hardcoded blocklist (CLAUDE.md §6) — wave-based endless
2026-05-27T07:58:04Z	warhammer-40k-boltgun	no_coop	Steam appdetails base game no co-op (co-op is a separate endless horde DLC mode)
2026-05-27T07:58:04Z	greak-memories-of-azur	no_coop	single-player (control three siblings solo); no co-op category
2026-05-27T07:58:04Z	the-plucky-squire	no_coop	single-player adventure, no co-op category
2026-05-27T07:58:04Z	lost-words-beyond-the-page	no_coop	single-player narrative game, no co-op
2026-05-27T08:00:08Z	necromunda-underhive-wars	unclear_ending	co-op is repeatable Operations (not the finite story campaign); 56.1% mixed, doubt->skip
2026-05-27T08:00:08Z	spirit-of-the-north-2	no_coop	Steam appdetails no co-op category (single-player)
2026-05-27T08:00:08Z	trailmakers	unclear_ending	open-ended vehicle-building sandbox; campaign lacks a defined named win-state
2026-05-27T08:00:08Z	deep-rock-galactic-rogue-core	blocklisted_endless	Deep Rock Galactic franchise on hardcoded blocklist (CLAUDE.md §6)
2026-05-27T08:00:08Z	sven-coop	endless	Half-Life co-op mod, open community-map platform with no defined ending
